48   0  4080377  4036102  4124652 14.7 14.5 14.9  1525944  1494968  1556920 21.0 20.6 21.4  1047625  1020438  1074812 19.9 19.4 20.4  59195  58712  59678  454312  439905  468719 22.8 22.1 23.5 Texas                                         TX est17-tx.txt 06NOV2018
48 139    14521    11693    17349  8.5  6.8 10.2     5676     4350     7002 12.4  9.5 15.3     3819     2825     4813 11.1  8.2 14.0  71512  67871  75153                                        Ellis County                                  TX est17-tx.txt 06NOV2018
48 141   172972   158158   187786 21.0 19.2 22.8    67757    60312    75202 29.6 26.3 32.9    47727    42061    53393 29.0 25.6 32.4  44120  42373  45867                                        El Paso County                                TX est17-tx.txt 06NOV2018
48 143     6016     4699     7333 15.8 12.3 19.3     1621     1196     2046 19.3 14.3 24.3     1119      805     1433 18.6 13.4 23.8  48230  43770  52690                                        Erath County                                  TX est17-tx.txt 06NOV2018
48 145     4280     3569     4991 27.6 23.0 32.2     1220      950     1490 32.9 25.6 40.2      840      635     1045 32.0 24.2 39.8  35988  32139  39837                                        Falls County                                  TX est17-tx.txt 06NOV2018
48 147     4047     3189     4905 12.9 10.2 15.6     1297      965     1629 18.0 13.4 22.6      888      629     1147 16.5 11.7 21.3  50598  46553  54643                                        Fannin County                                 TX est17-tx.txt 06NOV2018
48 149     2675     2018     3332 10.8  8.2 13.4      854      633     1075 16.7 12.4 21.0      612      442      782 16.1 11.6 20.6  56320  51127  61513                                        Fayette County                                TX est17-tx.txt 06NOV2018
48 151      569      443      695 14.7 11.4 18.0      167      124      210 21.0 15.6 26.4      116       84      148 20.1 14.5 25.7  47292  42960  51624                                        Fisher County                                 TX est17-tx.txt 06NOV2018
48 153     1172      882     1462 20.2 15.2 25.2      530      392      668 34.0 25.2 42.8      369      266      472 30.7 22.1 39.3  41390  37777  45003                                        Floyd County                                  TX est17-tx.txt 06NOV2018
48 155      214      163      265 18.0 13.7 22.3       77       57       97 30.7 22.8 38.6       56       41       71 28.0 20.3 35.7  35007  31266  38748                                        Foard County                                  TX est17-tx.txt 06NOV2018
48 157    60772    52917    68627  8.0  7.0  9.0    21368    17613    25123 10.2  8.4 12.0    15177    12419    17935  9.7  7.9 11.5  91661  87526  95796                                        Fort Bend County                              TX est17-tx.txt 06NOV2018
48 159     1583     1204     1962 14.8 11.2 18.4      621      460      782 24.2 17.9 30.5      424      306      542 21.7 15.6 27.8  44358  39547  49169                                        Franklin County                               TX est17-tx.txt 06NOV2018
48 161     2896     2297     3495 16.1 12.8 19.4      948      715     1181 21.4 16.2 26.6      687      506      868 20.9 15.4 26.4  47616  43329  51903                                        Freestone County                              TX est17-tx.txt 06NOV2018
48 163     4524     3477     5571 27.9 21.4 34.4     1583     1191     1975 34.7 26.1 43.3     1124      836     1412 34.1 25.3 42.9  37853  34217  41489                                        Frio County                                   TX est17-tx.txt 06NOV2018
48 165     3087     2428     3746 15.0 11.8 18.2     1624     1207     2041 22.0 16.4 27.6     1151      832     1470 21.8 15.8 27.8  52138  47011  57265                                        Gaines County                                 TX est17-tx.txt 06NOV2018
